elapsed_s,total_sent_bytes,total_recv_bytes,delta_sent_bps,delta_recv_bps,delta_total_bps,delta_sent_gbps,delta_recv_gbps,delta_total_gbps,uploaded_bytes,uploaded_gbps_from_callback
908.001099,117716482894,1463327728385,74385906.777,98042003.364,172427910.141,0.074385907,0.098042003,0.172427910,3174358444,0.067018209
908.251447,117718789738,1463330798017,73716215.747,98091442.150,171807657.897,0.073716216,0.098091442,0.171807658,3176455596,0.067015416
908.501771,117721137892,1463333866347,75043697.483,98059509.000,173103206.483,0.075043697,0.098059509,0.173103206,3177504172,0.033511013
908.752087,117721365616,1463336936743,7277969.520,98128649.169,105406618.689,0.007277970,0.098128649,0.105406619,3177504172,0.000000000
909.002410,117721438453,1463340016048,2327782.315,98410858.804,100738641.120,0.002327782,0.098410859,0.100738641,3177666297,0.005181319
909.252734,117721512134,1463343096677,2354739.701,98452510.306,100807250.007,0.002354740,0.098452510,0.100807250,3177666297,0.000000000
909.503066,117722653368,1463346171113,36471028.363,98251403.794,134722432.157,0.036471028,0.098251404,0.134722432,3180812025,0.100529721
909.753434,117725280303,1463349247261,83938288.972,98291963.731,182230252.702,0.083938289,0.098291964,0.182230253,3181687638,0.027978407
910.003791,117725901927,1463352317348,19863567.549,98102519.376,117966086.925,0.019863568,0.098102519,0.117966087,3181687638,0.000000000
910.254142,117725974329,1463355392297,2313622.689,98260707.887,100574330.575,0.002313623,0.098260708,0.100574331,3181687638,0.000000000
910.504506,117727622055,1463358470838,52650483.811,98369918.955,151020402.766,0.052650484,0.098369919,0.151020403,3184833366,0.100516774
910.754835,117730277825,1463361542812,84872829.215,98173834.577,183046663.792,0.084872829,0.098173835,0.183046664,3185846277,0.032370507
911.005184,117730590992,1463364612281,10007410.523,98086440.683,108093851.206,0.010007411,0.098086441,0.108093851,3185846277,0.000000000
911.255496,117730710559,1463367689832,3821367.856,98358698.184,102180066.039,0.003821368,0.098358698,0.102180066,3185846277,0.000000000
911.505820,117730982518,1463370766953,8691423.255,98340415.349,107031838.604,0.008691423,0.098340415,0.107031839,3185846277,0.000000000
911.756136,117731077772,1463373844440,3044285.357,98355435.046,101399720.403,0.003044285,0.098355435,0.101399720,3186031263,0.005912089
912.006504,117732217682,1463376916035,36423459.940,98146447.907,134569907.846,0.036423460,0.098146448,0.134569908,3186031263,0.000000000
912.256817,117732335536,1463379996381,3766610.110,98447760.668,102214370.778,0.003766610,0.098447761,0.102214371,3186032818,0.000049698
912.507156,117732622629,1463383076004,9174549.549,98414638.487,107589188.036,0.009174550,0.098414638,0.107589188,3186032818,0.000000000
912.757505,117732696454,1463386155907,2359102.324,98419320.359,100778422.683,0.002359102,0.098419320,0.100778423,3186236665,0.006513998
913.007854,117732773027,1463389236504,2446918.301,98441607.062,100888525.363,0.002446918,0.098441607,0.100888525,3186236665,0.000000000
913.258198,117732846160,1463392314147,2337047.262,98349543.259,100686590.521,0.002337047,0.098349543,0.100686591,3186240269,0.000115170
913.508532,117732972279,1463395395718,4030408.204,98478334.274,102508742.479,0.004030408,0.098478334,0.102508742,3186240269,0.000000000
913.758874,117733044816,1463398472823,2318020.069,98333142.332,100651162.401,0.002318020,0.098333142,0.100651162,3186290563,0.001607214
914.009213,117734919058,1463401554676,59894511.475,98485723.760,158380235.235,0.059894511,0.098485724,0.158380235,3189436291,0.100526955
914.259539,117737869194,1463404620357,94281145.767,97973760.272,192254906.039,0.094281146,0.097973760,0.192254906,3191533443,0.067021281
914.509875,117739776752,1463407680631,60959975.293,97797407.696,158757382.989,0.060959975,0.097797408,0.158757383,3192566643,0.033018051
914.760214,117739846505,1463410748309,2229079.761,98033044.355,100262124.116,0.002229080,0.098033044,0.100262124,3192566643,0.000000000
915.010554,117739968308,1463413826962,3892392.413,98382844.254,102275236.666,0.003892392,0.098382844,0.102275237,3192566643,0.000000000
915.260879,117740040901,1463416904659,2319962.860,98358557.086,100678519.946,0.002319963,0.098358557,0.100678520,3192616937,0.001607320
915.511237,117741340089,1463419985552,41514632.973,98447755.156,139962388.129,0.041514633,0.098447755,0.139962388,3195762665,0.100519512
915.761575,117744017377,1463423055988,85557433.520,98121167.371,183678600.892,0.085557434,0.098121167,0.183678601,3196811241,0.033509085
916.011909,117746221320,1463426130214,70431951.852,98243801.048,168675752.900,0.070431952,0.098243801,0.168675753,3198908393,0.067019205
916.262251,117747787228,1463429193955,50040611.655,97905798.802,147946410.457,0.050040612,0.097905799,0.147946410,3199782515,0.027933697
916.512566,117747858578,1463432265606,2280330.678,98169306.347,100449637.025,0.002280331,0.098169306,0.100449637,3199782515,0.000000000
916.762901,117747984377,1463435348065,4020169.748,98506414.369,102526584.117,0.004020170,0.098506414,0.102526584,3199782515,0.000000000
917.013234,117748056393,1463438427446,2301450.022,98409262.806,100710712.828,0.002301450,0.098409263,0.100710713,3199832809,0.001607270
917.263552,117748353429,1463441509159,9493073.431,98489502.289,107982575.720,0.009493073,0.098489502,0.107982576,3202978537,0.100535379
917.513870,117751327475,1463444585207,95048616.167,98308535.128,193357151.295,0.095048616,0.098308535,0.193357151,3204027113,0.033511821
917.764202,117754083019,1463447647183,88060382.795,97853192.933,185913575.728,0.088060383,0.097853193,0.185913576,3206124265,0.067019800
918.014526,117756256493,1463450719213,69461117.501,98177680.891,167638798.392,0.069461118,0.098177681,0.167638798,3207506003,0.044158368
918.264846,117756379896,1463453788477,3943852.270,98091000.987,102034853.258,0.003943852,0.098091001,0.102034853,3207506003,0.000000000
918.515165,117756593430,1463456864595,6824396.940,98310574.733,105134971.673,0.006824397,0.098310575,0.105134972,3207506003,0.000000000
918.765496,117757822484,1463459937109,39277667.648,98190302.245,137467969.892,0.039277668,0.098190302,0.137467970,3207506003,0.000000000
919.015858,117758340769,1463463009037,16561126.306,98159482.932,114720609.239,0.016561126,0.098159483,0.114720609,3207607146,0.003231894
919.266185,117759403109,1463466082557,33950446.744,98224087.463,132174534.207,0.033950447,0.098224087,0.132174534,3207607146,0.000000000
919.516523,117759482109,1463469163398,2524586.890,98453807.571,100978394.460,0.002524587,0.098453808,0.100978394,3207708253,0.003231056
919.766866,117760253098,1463472238919,24637898.317,98282042.505,122919940.822,0.024637898,0.098282043,0.122919941,3207708253,0.000000000
920.017198,117762725956,1463475298762,79026275.504,97784828.695,176811104.200,0.079026276,0.097784829,0.176811104,3207709805,0.000049598
920.267512,117763092044,1463478379097,11700163.605,98447431.921,110147595.526,0.011700164,0.098447432,0.110147596,3207709805,0.000000000
920.517838,117763338149,1463481457350,7865099.254,98375755.775,106240855.030,0.007865099,0.098375756,0.106240855,3207822668,0.003606910
920.768168,117763444632,1463484538023,3402956.624,98451364.002,101854320.627,0.003402957,0.098451364,0.101854321,3207822668,0.000000000
921.018736,117763517027,1463487616969,2311395.149,98303209.436,100614604.585,0.002311395,0.098303209,0.100614605,3207856200,0.001070595
921.269088,117766071455,1463490697742,81626579.667,98445899.716,180072479.383,0.081626580,0.098445900,0.180072479,3211001928,0.100521532
921.519458,117768977428,1463493758552,92853622.014,97801078.949,190654700.963,0.092853622,0.097801079,0.190654701,3212973854,0.063008318
921.769786,117769051278,1463496823870,2360110.907,97961955.938,100322066.845,0.002360111,0.097961956,0.100322067,3212973854,0.000000000
922.020146,117769123853,1463499903391,2319059.553,98402929.279,100721988.832,0.002319060,0.098402929,0.100721989,3212973854,0.000000000
922.270472,117769232364,1463502984150,3467821.374,98455658.039,101923479.413,0.003467821,0.098455658,0.101923479,3212973854,0.000000000
922.520793,117769309669,1463506062844,2470587.529,98391863.409,100862450.938,0.002470588,0.098391863,0.100862451,3213007386,0.001071648
922.771113,117772255316,1463509141732,94140184.227,98398444.733,192538628.960,0.094140184,0.098398445,0.192538629,3216153114,0.100534590
923.021468,117775186433,1463512203390,93662748.895,97834137.790,191496886.685,0.093662749,0.097834138,0.191496887,3219298842,0.100520563
923.271789,117777402548,1463515270342,70824703.969,98016559.379,168841263.348,0.070824704,0.098016559,0.168841263,3220942368,0.052525362
923.522115,117777841664,1463518339622,14033429.584,98089171.777,112122601.361,0.014033430,0.098089172,0.112122601,3220942368,0.000000000
923.772448,117777912094,1463521414821,2250764.844,98275589.915,100526354.759,0.002250765,0.098275590,0.100526355,3220942368,0.000000000
924.022777,117778017615,1463524496154,3372228.900,98472912.433,101845141.333,0.003372229,0.098472912,0.101845141,3220942368,0.000000000
924.273111,117778088677,1463527575745,2270952.932,98415555.574,100686508.506,0.002270953,0.098415556,0.100686509,3220975900,0.001071594
924.523438,117779994151,1463530654941,60895528.342,98405576.402,159301104.744,0.060895528,0.098405576,0.159301105,3224121628,0.100531820
924.773775,117782656441,1463533723885,85078681.738,98074105.319,183152787.057,0.085078682,0.098074105,0.183152787,3226218780,0.067018592
925.024109,117784827784,1463536793323,69390277.525,98090976.260,167481253.786,0.069390278,0.098090976,0.167481254,3228253985,0.065039673
925.274437,117785944664,1463539863341,35693223.552,98111559.687,133804783.239,0.035693224,0.098111560,0.133804783,3228253985,0.000000000
925.524778,117786014791,1463542937770,2241011.563,98247906.493,100488918.056,0.002241012,0.098247906,0.100488918,3228253985,0.000000000
925.775115,117786089879,1463546015705,2399582.668,98361382.364,100760965.032,0.002399583,0.098361382,0.100760965,3228253985,0.000000000
926.025446,117786160796,1463549093338,2266342.945,98354017.184,100620360.128,0.002266343,0.098354017,0.100620360,3228257216,0.000103255
926.275779,117787215770,1463552174703,33714209.430,98472365.138,132186574.568,0.033714209,0.098472365,0.132186575,3231402944,0.100529238
926.526109,117790126485,1463555246889,93020325.351,98180598.671,191200924.022,0.093020325,0.098180599,0.191200924,3232451520,0.033510282
926.776436,117792875701,1463558311350,87859755.265,97934390.560,185794145.825,0.087859755,0.097934391,0.185794146,3235597248,0.100531531
927.026785,117794755690,1463561381057,60075935.309,98093935.204,158169870.514,0.060075935,0.098093935,0.158169871,3236247693,0.020785277
927.277119,117794824890,1463564449585,2211440.641,98061669.480,100273110.121,0.002211441,0.098061669,0.100273110,3236247693,0.000000000
927.527439,117794900366,1463567529798,2412148.801,98440989.122,100853137.923,0.002412149,0.098440989,0.100853138,3236247693,0.000000000
927.777764,117794974412,1463570608295,2366388.568,98383708.857,100750097.424,0.002366389,0.098383709,0.100750097,3236247693,0.000000000
928.028103,117797170908,1463573686864,70192713.979,98380836.242,168573550.221,0.070192714,0.098380836,0.168573550,3239393421,0.100527015
928.278417,117800047603,1463576745746,91938787.689,97761459.857,189700247.547,0.091938788,0.097761460,0.189700248,3241490573,0.067024698
928.528753,117803080637,1463579804391,96926749.821,97745201.243,194671951.065,0.096926750,0.097745201,0.194671951,3243587725,0.067018743
928.779107,117806153343,1463582861867,98187582.734,97700911.740,195888494.474,0.098187583,0.097700912,0.195888494,3244907664,0.042178334
929.029426,117806743329,1463585926227,18855502.635,97934608.711,116790111.347,0.018855503,0.097934609,0.116790111,3244907664,0.000000000
929.279774,117807784003,1463588994662,33255243.979,98053333.281,131308577.260,0.033255244,0.098053333,0.131308577,3244907664,0.000000000
929.530093,117807859005,1463592073377,2397013.800,98393674.047,100790687.847,0.002397014,0.098393674,0.100790688,3244907664,0.000000000
929.780410,117809701263,1463595153848,58877448.671,98449985.390,157327434.061,0.058877449,0.098449985,0.157327434,3248053392,0.100535560
930.030732,117812645461,1463598218492,94093329.720,97942651.400,192035981.120,0.094093330,0.097942651,0.192035981,3250150544,0.067022671
930.281063,117815707851,1463601276634,97866809.990,97731053.862,195597863.851,0.097866810,0.097731054,0.195597864,3252247696,0.067020065
930.531395,117817061324,1463604336925,43253681.275,97799403.107,141053084.382,0.043253681,0.097799403,0.141053084,3253097823,0.027167976
930.781713,117818511398,1463607399043,46343376.032,97863202.793,144206578.825,0.046343376,0.097863203,0.144206579,3253097823,0.000000000
931.032059,117818622439,1463610477690,3548404.684,98380647.110,101929051.794,0.003548405,0.098380647,0.101929052,3253097823,0.000000000
931.282382,117819768966,1463613558967,36641596.045,98473831.961,135115428.007,0.036641596,0.098473832,0.135115428,3256243551,0.100533607
931.532721,117822717016,1463616627597,94209765.642,98063097.011,192272862.653,0.094209766,0.098063097,0.192272863,3257292127,0.033508963
931.783057,117825430640,1463619688379,86719354.748,97813492.239,184532846.987,0.086719355,0.097813492,0.184532847,3260437855,0.100528114
932.033402,117827614261,1463622757923,69779459.399,98089879.573,167869338.972,0.069779459,0.098089880,0.167869339,3262535007,0.067016269
932.283728,117829794863,1463625828783,69688390.896,98139546.816,167827937.712,0.069688391,0.098139547,0.167827938,3263583583,0.033510734
932.534058,117832047771,1463628895859,71998201.243,98017298.122,170015499.365,0.071998201,0.098017298,0.170015499,3265680735,0.067020567
932.784378,117834297835,1463631964449,71910017.562,98069370.823,169979388.385,0.071910018,0.098069371,0.169979388,3267777887,0.067023088
933.034694,117834999342,1463635034379,22419864.754,98113654.465,120533519.219,0.022419865,0.098113654,0.120533519,3268251273,0.015129215
933.285033,117835073678,1463638108404,2375533.751,98235715.369,100611249.120,0.002375534,0.098235715,0.100611249,3268251273,0.000000000
933.535357,117835146328,1463641191122,2321791.766,98519329.233,100841120.999,0.002321792,0.098519329,0.100841121,3268251273,0.000000000
933.785909,117835296766,1463644272048,4803408.863,98372400.952,103175809.815,0.004803409,0.098372401,0.103175810,3268251273,0.000000000
934.036233,117835393456,1463647347915,3090076.188,98300376.194,101390452.382,0.003090076,0.098300376,0.101390452,3268351836,0.003213852
934.286864,117835468146,1463650431858,2384062.636,98437719.596,100821782.231,0.002384063,0.098437720,0.100821782,3268351836,0.000000000
934.537222,117835539549,1463653513875,2281624.625,98483339.370,100764963.995,0.002281625,0.098483339,0.100764964,3268351836,0.000000000
934.787535,117838472835,1463656591762,93747919.105,98369371.923,192117291.029,0.093747919,0.098369372,0.192117291,3271497564,0.100537573
